created_at,updated_at,datetime,zone_key,production,capacity,source
2024-06-06 15:45:11.046537 +00:00,2024-06-06 15:45:11.046537 +00:00,2024-06-06 14:00:00.000000 +00:00,FR,"(540,0,494,,7007,38589,116,10379,,1860,,1295)",,entsoe.eu
2024-06-06 16:45:12.593278 +00:00,2024-06-06 16:45:12.593278 +00:00,2024-06-06 15:00:00.000000 +00:00,FR,"(538,0,495,,7928,38918,116,8605,,1965,,-262)",,entsoe.eu
2024-06-06 17:45:25.429409 +00:00,2024-06-06 17:45:25.429409 +00:00,2024-06-06 16:00:00.000000 +00:00,FR,"(535,0,456,,8944,39280,115,6124,,2104,,-1497)",,entsoe.eu
2024-06-06 18:44:59.624911 +00:00,2024-06-06 18:44:59.624911 +00:00,2024-06-06 17:00:00.000000 +00:00,FR,"(538,0,441,,9261,39630,115,3342,,2275,,-1988)",,entsoe.eu
2024-06-06 19:45:08.063270 +00:00,2024-06-06 19:45:08.063270 +00:00,2024-06-06 18:00:00.000000 +00:00,FR,"(539,0,436,,9311,39745,115,1239,,2409,,-2388)",,entsoe.eu
2024-06-06 20:44:56.768931 +00:00,2024-06-06 20:44:56.768931 +00:00,2024-06-06 19:00:00.000000 +00:00,FR,"(539,0,433,,9223,39977,115,400,,2521,,-2333)",,entsoe.eu
2024-06-06 21:45:04.938018 +00:00,2024-06-06 21:45:04.938018 +00:00,2024-06-06 20:00:00.000000 +00:00,FR,"(541,0,469,,9235,39906,721,254,,2729,,-2264)",,entsoe.eu
2024-06-06 22:44:59.787254 +00:00,2024-06-06 22:44:59.787254 +00:00,2024-06-06 21:00:00.000000 +00:00,FR,"(543,0,463,,9550,39793,924,0,,3005,,-1809)",,entsoe.eu
2024-06-06 23:44:53.974705 +00:00,2024-06-06 23:44:53.974705 +00:00,2024-06-06 22:00:00.000000 +00:00,FR,"(544,0,440,,9128,39645,638,0,,3046,,-1211)",,entsoe.eu
2024-06-07 00:45:02.312801 +00:00,2024-06-07 00:45:02.312801 +00:00,2024-06-06 23:00:00.000000 +00:00,FR,"(548,0,423,,8972,39631,115,0,,2910,,-463)",,entsoe.eu
2024-06-07 01:44:54.353381 +00:00,2024-06-07 01:44:54.353381 +00:00,2024-06-07 00:00:00.000000 +00:00,FR,"(549,0,425,,8657,39425,114,0,,2660,,-366)",,entsoe.eu
2024-06-07 02:45:02.292589 +00:00,2024-06-07 02:45:02.292589 +00:00,2024-06-07 01:00:00.000000 +00:00,FR,"(534,0,422,,8192,39236,115,0,,2477,,96)",,entsoe.eu
2024-06-07 03:45:31.575189 +00:00,2024-06-07 03:45:31.575189 +00:00,2024-06-07 02:00:00.000000 +00:00,FR,"(532,0,429,,7768,39497,115,0,,2169,,303)",,entsoe.eu
2024-06-07 04:44:59.589391 +00:00,2024-06-07 04:44:59.589391 +00:00,2024-06-07 03:00:00.000000 +00:00,FR,"(529,0,449,,7950,39689,115,0,,1947,,-253)",,entsoe.eu
2024-06-07 05:45:16.564285 +00:00,2024-06-07 05:45:16.564285 +00:00,2024-06-07 04:00:00.000000 +00:00,FR,"(531,0,468,,8743,40198,115,501,,1875,,-1375)",,entsoe.eu
2024-06-07 06:46:49.980505 +00:00,2024-06-07 06:46:49.980505 +00:00,2024-06-07 05:00:00.000000 +00:00,FR,"(535,0,509,,9204,40357,115,1566,,1727,,-2318)",,entsoe.eu
2024-06-07 07:48:44.388122 +00:00,2024-06-07 07:48:44.388122 +00:00,2024-06-07 06:00:00.000000 +00:00,FR,"(533,0,673,,9312,40480,116,3694,,1150,,-2587)",,entsoe.eu
2024-06-07 08:45:08.840294 +00:00,2024-06-07 08:45:08.840294 +00:00,2024-06-07 07:00:00.000000 +00:00,FR,"(530,0,759,,9042,40385,116,6128,,972,,-1449)",,entsoe.eu
2024-06-07 09:48:57.001452 +00:00,2024-06-07 09:48:57.001452 +00:00,2024-06-07 08:00:00.000000 +00:00,FR,"(523,0,702,,8242,40090,116,8473,,850,,-464)",,entsoe.eu
2024-06-07 10:45:06.831630 +00:00,2024-06-07 10:45:06.831630 +00:00,2024-06-07 09:00:00.000000 +00:00,FR,"(520,0,704,,8087,39808,115,9747,,798,,-25)",,entsoe.eu
2024-06-07 11:44:59.597155 +00:00,2024-06-07 11:44:59.597155 +00:00,2024-06-07 10:00:00.000000 +00:00,FR,"(525,0,698,,7870,39268,115,10448,,870,,782)",,entsoe.eu
2024-06-07 12:45:10.298049 +00:00,2024-06-07 12:45:10.298049 +00:00,2024-06-07 11:00:00.000000 +00:00,FR,"(525,0,690,,7420,39220,115,10581,,937,,1227)",,entsoe.eu
2024-06-07 13:45:01.040642 +00:00,2024-06-07 13:45:01.040642 +00:00,2024-06-07 12:00:00.000000 +00:00,FR,"(525,0,501,,7072,38464,115,10591,,1077,,1221)",,entsoe.eu
2024-06-07 14:45:06.304140 +00:00,2024-06-07 14:45:06.304140 +00:00,2024-06-07 13:00:00.000000 +00:00,FR,"(532,0,478,,7010,38840,114,10313,,1150,,1348)",,entsoe.eu
2024-06-07 15:45:01.255779 +00:00,2024-06-07 15:45:01.255779 +00:00,2024-06-07 14:00:00.000000 +00:00,FR,"(534,0,476,,7528,38670,114,9499,,1254,,1215)",,entsoe.eu
2024-06-07 16:45:05.781262 +00:00,2024-06-07 16:45:05.781262 +00:00,2024-06-07 15:00:00.000000 +00:00,FR,"(540,0,476,,8320,39588,113,7708,,1282,,299)",,entsoe.eu
2024-06-07 17:44:59.108604 +00:00,2024-06-07 17:44:59.108604 +00:00,2024-06-07 16:00:00.000000 +00:00,FR,"(538,0,475,,8994,40695,114,5400,,1197,,-1204)",,entsoe.eu
2024-06-07 18:45:54.498655 +00:00,2024-06-07 18:45:54.498655 +00:00,2024-06-07 17:00:00.000000 +00:00,FR,"(536,0,464,,9371,40873,114,2956,,1187,,-1599)",,entsoe.eu
2024-06-07 19:45:01.851298 +00:00,2024-06-07 19:45:01.851298 +00:00,2024-06-07 18:00:00.000000 +00:00,FR,"(541,0,461,,9562,40513,114,1144,,1355,,-1945)",,entsoe.eu
2024-06-07 20:44:59.732662 +00:00,2024-06-07 20:44:59.732662 +00:00,2024-06-07 19:00:00.000000 +00:00,FR,"(542,0,457,,9661,40453,114,391,,1609,,-2175)",,entsoe.eu
2024-06-07 21:44:57.563902 +00:00,2024-06-07 21:44:57.563902 +00:00,2024-06-07 20:00:00.000000 +00:00,FR,"(543,0,485,,9886,39614,468,259,,1849,,-2613)",,entsoe.eu
2024-06-07 22:44:51.211788 +00:00,2024-06-07 22:44:51.211788 +00:00,2024-06-07 21:00:00.000000 +00:00,FR,"(542,0,488,,9827,38888,728,0,,2096,,-2428)",,entsoe.eu
2024-06-07 23:45:13.536163 +00:00,2024-06-07 23:45:13.536163 +00:00,2024-06-07 22:00:00.000000 +00:00,FR,"(541,0,463,,9453,38083,456,0,,2173,,-1867)",,entsoe.eu
2024-06-08 00:44:59.007637 +00:00,2024-06-08 00:44:59.007637 +00:00,2024-06-07 23:00:00.000000 +00:00,FR,"(541,0,444,,8863,37341,124,0,,2451,,-892)",,entsoe.eu
2024-06-08 01:44:54.816713 +00:00,2024-06-08 01:44:54.816713 +00:00,2024-06-08 00:00:00.000000 +00:00,FR,"(536,0,446,,8168,36473,124,0,,2512,,180)",,entsoe.eu
